,0
0,0.008535847652852221
1,0.9781714018616061
2,0.005083657811789918
3,0.8378652398483304
4,0.004965587843624493
5,0.8752715391033561
6,0.9967636299698509
7,0.09754342384554468
8,0.43414345779540325
9,0.11531958159448237
10,0.9944866545598766
11,0.002854772991334829
12,0.008268555939947112
13,0.5267083688531911
14,0.8510457813860054
15,0.9997506596477485
16,0.26909456439715956
17,0.025678596562315668
18,0.8099949062477723
19,0.8637846196553185
20,0.9052979291414376
21,0.0162973719314958
22,0.7902013319320916
23,0.2678235599477719
24,0.8051295272115663
25,0.544639328900851
26,0.011741287064656629
27,0.8621997070021249
28,0.9978755235972661
29,0.9869631853093462
30,0.9902318133585378
31,0.056274913666255005
32,0.9852970994785247
33,0.5285699025122824
34,0.9690591125838872
35,0.0041143709800360905
36,0.07974716762482932
37,0.5211297444255248
38,0.10852470947856561
39,0.9144167776710832
40,0.9985898954214223
41,0.00481582144914932
42,0.8403508621873494
43,0.18143993447320717
44,0.5784824267628141
45,0.5373201419927591
46,0.23473889440560206
47,0.8377949019876854
48,0.07374629800205598
49,0.7197353974578057
50,0.7549418737733041
51,0.999679284216662
52,0.9441028262829615
53,0.012182263182544211
54,0.030036634636710156
55,0.9436250841658348
56,0.1963578486822732
57,0.33235207269864014
58,0.1454439897066936
59,0.3558486639023443
60,0.7784090440072364
61,0.0406106625697164
62,0.9996648613579093
63,0.0132886467758378
64,0.9916727552033012
65,0.9719035235742018
66,0.6645952721466021
67,0.003389774567550545
68,0.06398080750797172
69,0.0036555164925406373
70,0.9838321706054932
71,0.22596095129707855
72,0.6733402565181317
73,0.040978371761500945
74,0.39786228769019877
75,0.23142411061462595
76,0.9982168265248919
77,0.9794849444150922
78,0.9666946529781206
79,0.003092956270123137
80,0.16390955635573543
81,0.5940718446645901
82,0.5398286629813704
83,0.9979096116061601
84,0.8801172458014772
85,0.025339299680900585
86,0.13683012333443476
87,0.1850557485380381
88,0.16766373978989216
89,0.09926078442920656
90,0.9678624018519545
91,0.9813015647713936
92,0.04413471328695326
93,0.8378610554712932
94,0.07157999674291003
95,0.9986680850731486
96,0.5828125318551223
97,0.9810194878460248
98,0.9470319725969664
99,0.0008966420244793479
100,0.0498405360710106
101,0.1335476103193613
102,0.9431267181499494
103,0.19891333751026571
104,0.7245211078613063
105,0.21081020897926664
106,0.00039036359503141337
107,0.061254417268972246
108,0.01047744532191366
109,0.16489069357036473
110,0.6428965398687897
111,0.9225497252741611
112,0.0006555473610357363
113,0.8168484200829921
114,0.41717255753085175
115,0.913488431079167
116,0.9964583721442748
117,0.636043288595713
118,0.012587235411666106
119,0.9812658096477496
120,0.9980384651452635
121,0.9660390191837451
122,0.9071907040762259
123,0.973271685588858
124,0.9245847102793792
125,0.29572135719082887
126,0.9924611828211394
127,0.8107095518352991
128,0.9947858081512786
129,0.4896944354386248
130,0.8059924374171757
131,0.11860465856545115
132,0.8431839053947024
133,0.9353012539821254
134,0.09802832147103577
135,0.027524326573207674
136,0.375289625514174
137,0.05158761200500303
138,0.18573407610740425
139,0.9603385141887458
140,0.04615493242013021
141,0.010929457137919759
142,0.008006681432107055
143,0.003219094666452801
144,0.26790858388438676
145,0.5361554591919493
146,0.08290512947156649
147,0.547592048731474
148,0.13340103764600914
149,0.0014408604361086821
150,0.05636927702724138
151,0.8919802908751594
152,0.02582688914943023
153,0.9955263200194227
154,0.8432749826539455
155,0.9743534697318331
156,0.1066082367787876
157,0.9948641965387764
158,0.8162018687572391
159,0.007776681307107199
160,0.14014920987226054
161,0.6097039070190471
162,0.18453422852455895
163,0.0006602518615983641
164,0.9923848710347049
165,0.9455074825068898
166,0.3365221704863563
167,0.7483881406893328
168,0.9146266421897956
169,0.46001357459436215
170,0.1965668293180288
171,0.5627481157578198
172,0.10354811016148825
173,0.7644200574605712
174,0.5250097492072509
175,0.013984986948914554
176,0.8745022688819946
177,0.007455175771845771
178,0.9970918312046847
179,0.9833312420015231
180,0.9390620186338268
181,0.8829315479862619
182,0.1330391802885802
183,0.9978514628175377
184,0.004748711367188909
185,0.999544590675623
186,0.010668299818074817
187,0.9983582623276112
188,0.6677720602263691
189,0.863458635834372
190,0.2504914341965216
191,0.006967633535787326
192,0.21924593281891383
193,0.11839862030808312
194,0.5020238158225875
195,0.19306389190866077
196,0.012589665752315765
197,0.01948386795930784
198,0.010170777939276666
199,0.2647445401860134
200,0.994803091142412
201,0.19104740527015834
202,0.0023345412664242996
203,0.9858398580064782
204,0.018233732685571144
205,0.01975992239235265
206,0.9042092737093603
207,0.361081940167786
208,0.08233111823516713
209,0.99462517075829
210,0.738275906568378
211,0.3084570138081908
212,0.905997550893084
213,0.01503447586418613
214,0.4677609769797489
215,0.04732995000331763
216,0.5044821130595907
217,0.9412427996846043
218,0.024329604197503414
219,0.03795651539653346
220,0.49954375792861516
221,0.016586106693332936
222,0.9995402264329583
223,0.5525146678137105
224,0.7222108798912297
225,0.08628005541596838
226,0.7258627933451786
227,0.9183878310786064
228,0.08784196859461169
229,0.9742054968639005
230,0.7918203536378167
231,0.6768141338727263
232,0.021438220361302752
