,0
0,-0.2800277483994029
1,1.8418559486524564
2,0.8421338836175942
3,-2.3188998963254335
4,-1.3508488849365055
5,1.7799520441862602
6,2.0278880626968685
7,1.8580851292550027
8,-0.6467924892060357
9,-1.3237546589631835
10,0.8908481393753527
11,-1.5991091891869982
12,1.6506890739087319
13,-2.1074667551086517
14,0.9619103553425981
15,0.2871703959663874
16,0.32724646548693626
17,0.5374876628631617
18,-0.051977802875709855
19,-0.9718089837702935
20,-0.6652400049265434
21,0.9024743792665624
22,1.109101012572299
23,-0.23260182852401678
24,-1.8681973229716713
25,0.17649946129184313
26,-0.14871363336911037
27,2.4436008163481024
28,-1.90966139154194
29,1.3070398345767393
30,-1.8457615933113654
31,-1.0779977082607375
32,0.4389123889071018
33,0.26874703217618867
34,-0.28710593951605734
35,-0.872893469448992
36,1.5639569959592907
37,2.778509592630541
38,-2.2750705884375337
39,0.8811431010028907
40,-0.1959714097886276
41,0.3064192249466893
42,1.2228425409204227
43,0.5885795530348941
44,-0.632714488094503
45,1.047202327132473
46,-0.4265987213726068
47,-1.3117346181654175
48,0.21445694449592034
49,-0.29024975691274957
50,-1.7181238190291723
51,-0.02771491360732581
52,0.8034818275018107
53,0.4245499788128675
54,-0.00011075243387104194
55,0.27799754023084766
56,1.5410844558291958
57,-1.8862276111669998
58,0.41011807753204055
59,1.526297996958696
60,-1.9774426822161677
61,0.8919423107064532
62,-1.5052437245116685
63,0.6115886379893545
64,-1.0119448198153385
65,-0.31151687313688425
66,0.10057579310067899
67,-0.8982031627054936
68,0.8142711102785243
69,-1.6937540660079224
70,-0.24757251811140835
71,0.33305040747916514
72,-0.3458265283190247
73,1.2579354559678326
74,-0.19478257616905958
75,0.5509235947947491
76,-0.9479759669407182
77,0.9301305110847555
78,0.7015209440893408
79,-2.5727851980186536
80,-0.7404747685810391
81,0.23749658341168223
82,-0.7869860783615095
83,-0.6021427513679067
84,-0.15767725134817612
85,1.2989071534796017
86,1.1589224852589592
87,1.4152400858925582
88,0.7800760947210112
89,-1.6818758763346864
90,0.06529627860600451
91,-0.6389974473501128
92,1.5246533556780144
93,0.39824669528151624
94,-0.47927802245620654
95,-2.138023653256541
96,-1.8357220127809823
97,2.6400635497606975
98,-0.004662785578970929
99,-1.1579005965454199
100,-0.22859805522917842
101,-0.5937664679562591
102,0.3487962540261469
103,1.1747991140438114
104,1.7194095889781704
105,1.6838334931825831
106,0.06184904140220038
107,-1.996123165335907
108,1.9600877315284886
109,1.4290395907429168
110,0.6411820022466905
111,1.1938060803454351
112,-0.9547761066236586
113,1.3243647578687416
114,0.402241964506747
115,0.7994398255904387
116,-0.15183928468304497
117,-0.6425845919684625
118,1.5102515314825742
119,1.150944504151854
120,-0.6810519620207356
121,-1.0747548035136782
122,-0.27800810184577474
123,1.057712992845158
124,2.2448913221095697
125,-0.35371283645827667
126,1.7750688626979652
127,-1.4387465614315382
128,-0.5046859352660462
129,0.42897420672614794
130,0.3221236689374223
131,1.9268623344883005
132,0.4285313063257732
133,-0.21462995619721026
134,1.1306889632581885
135,0.7100197349107162
136,2.1227084293323064
137,3.2298194264627917
138,-0.8976877293403303
139,1.5165843538117332
140,-0.14431464381608894
141,-1.5662009093066795
142,0.22283288586570515
143,0.46651446772768024
144,-0.6506785795090586
145,0.6657172367619233
146,-1.6365019502432998
147,-0.30551818267316566
148,-0.9110935017685247
149,0.1576212632066718
150,-0.7707979994931722
151,-2.0091429883006136
152,-0.25649259772300104
153,1.6684460007970903
154,-1.1950846809496711
155,0.08889416695370445
156,3.5329841734048704
157,1.3721560424133075
158,-0.0012257248608897875
159,-0.995880091064842
160,1.6114640045793114
161,-0.8734805039224853
162,-0.6622829310194369
163,1.2191375704370677
164,-0.32756968212058446
165,-1.025105494454679
166,1.1663029509169704
167,0.19987686544756444
168,-0.7971034404426938
169,0.5911044369633225
170,0.3374329695424958
171,1.468603047035749
172,2.2430020336895944
173,-0.4223794089308792
174,-0.3906512024156732
175,1.6934205024691953
176,-3.7577628418149684
177,0.7923371718151446
178,-1.3903565300352025
179,-2.6181444666368487
180,-2.7385991932117233
181,1.2140558124376262
182,-0.04407843826661262
183,0.562887070077569
184,0.6427779246278287
185,0.12103036826640423
186,-0.27449243813417556
187,0.1702232309376588
188,-1.0043553125981233
189,-0.7993117194119659
190,2.575499607204367
191,1.0097383220673781
192,0.773618312936089
193,0.4863324451381801
194,-2.400022772887888
195,-1.6800721178637257
196,2.1144249449423245
197,-0.4687152668481849
198,-1.3637325317341236
199,-0.6707266867405939
200,-0.40316791754202397
201,0.2982803159772378
202,-0.7245562649313255
203,-0.5665771789101606
204,0.5593123604395833
205,0.8713461804669356
206,0.38435558783169244
207,0.4351778764703709
208,0.6406432718254202
209,1.0779508809081881
210,1.9282335351669038
211,-0.7642786027381168
212,-0.2531430042539098
213,0.35529989035589615
214,0.6104152373651073
215,-1.1986559086074613
216,0.4939628304670274
217,-0.9648088119659182
218,0.24345037274291448
219,2.306315428160478
220,-1.8047451649771036
221,0.872005087478398
222,2.1506738870216258
223,0.10258558807632356
224,0.9222879688252799
225,1.943393755027485
226,-2.562580213869864
227,-1.7457035496295505
228,0.4679792856943945
229,-0.902780007971089
230,1.446592515048812
231,-2.683967672045653
232,-1.3020733485365974
233,-0.07799319977439723
234,0.21619627169478228
235,0.41737533445905983
236,-1.531558609784197
237,-1.8558647778558464
238,0.03241481008192926
239,1.5225189846515934
240,-0.7001728130498517
241,-0.24345566659903461
242,2.104421212855382
243,-0.41747355323535995
244,-0.936929160889735
245,0.9540984139623006
246,-0.385200822956548
247,-0.9615865036525331
248,-0.21087322808394005
249,0.7128824984289119
250,0.5298225481561443
251,1.0068689432570035
252,0.7768738657399901
253,0.2611477507909785
254,0.521072231143735
255,1.3420052109046705
256,-0.9023931323828198
257,-0.833244094669991
