,0,1,2
0,1.7491171385237974,-0.41015910016959056,-0.1323859985153491
1,1.7085962837403796,-0.5869202227705947,0.36195237936838237
2,1.7516272097099392,-0.057651030252338364,-0.46461076248682676
3,0.9332303684043982,-1.2235438727546115,-0.5677520004829175
4,1.5866317227690543,-0.12660433939940713,-0.9999772520119058
5,1.6561688144631912,-0.18178088729124475,0.4255423173034779
6,1.7009499457350155,-0.5391620280938834,0.27158022907451546
7,1.688416879015039,-0.3357599961028475,0.036123884860904745
8,1.7592391795511917,-0.6162181977697614,0.4894755006520481
9,0.5480748414385267,-0.5447983345011324,-0.7585878381242721
10,1.4628466425954305,-0.32071425015384614,0.5087571990341291
11,1.175775007427279,-0.20364443646322575,-0.9713152309972393
12,1.5571006256103077,-0.248311641306528,0.01492463043566599
13,1.5233238959553819,-0.5165448929620801,-0.8423863278699052
14,1.6554945906331169,-0.05538608787885116,-0.8263225504072208
15,1.4244696743629346,-0.7289881351629415,0.7082416782123929
16,1.7676147888926457,-0.03435626327409484,0.17495372842513235
17,1.661201114205563,-0.8704877327241275,0.9482629556845411
18,1.7466851711613,-0.04109067023545186,-0.7058861787327587
19,1.7009333542927023,-0.7407406316613218,-0.7517685191400537
20,1.5845321742057337,-0.02557731501846655,-0.688773765137149
21,0.966013771867849,-0.043753913813427636,0.019282740512001243
22,1.4183160411098341,-0.03223987957560681,-0.27017718050764583
23,1.7516154253503173,-0.07179856936847383,-0.9277314278583605
24,1.7067314050287505,-0.5499504720404065,-0.503047786806665
25,1.5631507307258277,-0.2915895468123697,0.7329502651940188
26,1.6227943906176707,-0.2421219365932541,-0.2870851096529873
27,1.4164461113818687,-0.1931625197020353,0.9719129824860309
28,0.907521591798263,-0.7972729101071191,-0.6596269631015987
29,1.3016638622082328,-0.027404596787190805,0.9774926949536665
30,0.8343183707777114,-1.0466738129390984,0.3125813969939903
31,1.5070025169981793,-0.2639961374706872,-0.7788597184157481
32,1.7539440347662751,-0.03184155194129244,-0.5746538330040759
33,1.6503755088065024,-1.0838986163251814,0.5250388064072686
34,1.7379675515713773,-0.4806976015038434,0.9994613366365261
35,1.0572618630297956,-0.08918361784287689,-0.6862253037216096
36,1.4670552322867991,-0.036181676377634316,0.688866251126542
37,1.7650487907682566,-0.29359051337037456,0.7038252886629082
38,1.1947108583705741,-1.074752953692367,-0.8601836238048877
39,1.7673608707386395,-0.4454725135948532,-0.9735114556465745
40,1.4888876324802487,-0.17988843443723573,-0.38904079565777155
41,1.7235861267570025,-0.33443797150066557,0.19351312301948506
42,1.5945193132975917,-0.057623945031534785,0.9515098689212366
43,1.7201189231123588,-0.9752450360755773,-0.3486123284174493
44,1.2817345636200899,-0.22414320038206403,-0.5099329094563556
45,1.3319140080891765,-0.20312344522423398,0.939295820281188
46,1.7457895972573363,-0.13451219490346794,-0.5644907240218582
47,0.5393227285804502,-0.19262306197257087,-0.8221363997065784
48,1.2910945690304105,-0.07519930502328089,-0.9239055298662022
49,1.4783861043611743,-0.6596521912287843,-0.7750473138849806
50,1.1228483365565696,-0.3150911855576785,-0.488578320900874
51,1.6003779990420104,-0.4407367149713344,-0.827316496048569
52,0.8687622617910904,-0.060339973639651164,0.872165209521791
53,1.7674027005168367,-0.15761605899713144,0.5174098449539042
54,0.9032428594463219,-0.04350076974235788,0.08357460057100405
55,1.3087049515773743,-0.436643383886109,-0.08513565871741532
56,1.3757765957194201,-0.04215350073793522,0.6368726453609905
57,1.3184099808811016,-0.024588474507615324,-0.8785242303300074
58,1.7298072320032116,-1.1709519278406786,-0.953956981484881
59,1.7361406805749982,-0.24162089025997616,0.5484714009566012
60,1.190887739288506,-1.0731296205313003,0.592154005097506
61,1.5201810748235385,-0.8159057737190465,0.9416056578058154
62,0.8265390430376348,-0.8627383985788685,-0.30801240955135956
63,1.520005855254339,-0.2536151700625842,0.260367446748847
64,1.6712380348954197,-0.035922381874022136,-0.9657131442156165
65,1.7371005074569716,-0.19155517439311737,-0.1185166220410017
66,1.4717815177505447,-0.040042420726558565,-0.07297334487406411
67,1.1950623025570182,-0.0643202675504836,-0.7106749674024803
68,1.7637780799512095,-0.06500869440247461,0.7072500040290782
69,1.5159750642252656,-0.23091410987485553,-0.931561424841638
70,1.7041895893642975,-0.02518796599962105,-0.7149549816785332
71,1.690271004983022,-0.3088511459534744,-0.35853847043765463
72,1.7232013682837126,-0.7696686901692016,-0.9570186258803853
73,1.735908411881389,-0.26956988074663235,-0.013422786746702052
74,1.7468911335278414,-0.16555019668325271,-0.8432809185986996
75,1.4223051243578582,-0.1727462273566039,0.29311350787998275
76,1.7299112793812699,-0.9439397225602436,0.8479030364132795
77,0.9642480068690974,-0.07368100074194321,0.5927317466101848
78,1.6302501967964114,-0.03711180526801247,0.08414289303196228
79,1.6163033867492438,-1.2474786030400975,-0.8569288368306106
80,1.7076551062994643,-0.3051674541195772,-0.7472768704638452
81,1.6432408250422788,-0.16568123428956366,0.4181250622608437
82,1.1692561880543473,-0.23621490907514767,-0.9987614692057384
83,1.4748001996425093,-0.40426853035461685,-0.744473916671789
84,1.7498733304204646,-0.2093681633258817,-0.8825827325918382
85,1.66114995025701,-0.2786733516195712,0.8268877968808489
86,1.6673046835400278,-0.043277676949737644,0.07658065758177608
87,1.747000353492676,-0.04178095032757358,0.9952742142618538
88,0.36539520160851385,-0.15206538322751056,0.8976113398627641
89,0.7308901850462886,-0.5931882809921364,-0.17786542713346182
90,1.167485360584507,-0.035883832868912856,-0.7731427131279581
91,1.1697584201630125,-0.6546577169873139,-0.6626850372164773
92,1.7296247787497958,-0.31347370441980316,-0.36404332421653784
93,1.7095015656287549,-0.4019240669973718,-0.27432432831081477
94,1.7671279026355031,-0.0589098640443471,-0.976682078355295
95,0.4458854495708502,-0.2869169023316008,-0.7361595491515565
96,0.929942349361806,-1.0719206514967758,-0.16255736822799594
97,1.1807403286530151,-0.054539257016192146,0.7710348843824782
98,1.2747954396551573,-0.1772430331556546,0.34893295874459695
99,1.7261739074054745,-0.6137803637759549,-0.43277762528036134
100,1.5218973165552483,-0.05949849867489599,-0.8737027020225918
101,1.1768008814883726,-0.08230332620590797,-0.7501517385483049
102,0.9834043452312975,-0.08391853094942708,0.37457413462471806
103,1.747339556641424,-0.12108112221715796,-0.504328431970121
104,1.6785459551104815,-0.03929123348980565,0.7497628149459149
105,1.3154281978461229,-0.05050526537847381,0.45104080076509917
106,1.4369101622153915,-0.037708813945824864,-0.9696708195273411
107,0.6644513597141964,-0.4214203692971481,-0.6761921184913517
108,1.3353145695532247,-0.04886760891491483,0.9652562591548725
109,1.7429476479199306,-0.30219011404073587,0.9752667540678661
110,0.8121863726992562,-0.04510077810438137,0.9979524312306176
111,1.607067308817817,-0.48698395821269297,0.8116646361167424
112,1.467960454760913,-0.7620707114639478,0.7574117230117778
113,1.4482417727315566,-0.056253406234168135,0.08668177808296264
114,1.4863122404726785,-0.03336335411569885,0.04222487574576453
115,1.2416656307147376,-0.2124360450715972,0.6938307716413842
116,0.4626629392769124,-0.0773820202915717,0.9611271218729581
117,1.3972609277829235,-0.08507729973639436,-0.9669854815814563
118,1.7256052706955267,-0.15005662213043877,0.24710414096572142
119,1.5032503624280489,-0.35248409101493383,-0.9954521713354908
120,1.628156137705934,-0.4266674444678698,0.004380180619191295
121,1.7369477026447342,-1.1645835358456154,-0.03259144414907826
122,1.7067055884980622,-0.07632335897399008,0.809420129691323
123,1.5029794347605645,-0.335130659382732,0.18409830673610472
124,1.6989350267091274,-0.4390077067258231,0.9984620543412107
125,0.44171704503548537,-0.2647185127274781,0.7717102995805821
126,1.5798285807802972,-0.42608761265299755,0.8819338590816888
127,1.551595282697808,-0.2931634079670134,-0.4517322922556754
128,1.6348223109834303,-0.3861223611380232,0.008859488947321342
129,1.527164266473211,-0.07592329457429046,0.9077846182627834
130,1.5341366217674546,-0.35428878277835496,0.39561536668293956
131,1.5198926142335607,-0.07871074404586022,0.754219668687555
132,1.6658929021144524,-0.2742236767016313,-0.6046868362314141
133,1.7174755345883512,-0.12456426913419949,-0.044866847657101416
134,1.7486464590060793,-0.6090673071263442,0.7774534393086173
135,1.41551896103361,-0.030026065183367343,0.36932213211679477
136,1.7206868288300008,-0.02839787537111767,0.5079744986367469
137,1.6101784328571265,-0.0850313594477592,0.9985688696416464
138,1.5034368084939906,-0.11265542187216573,-0.3153019679975464
139,1.2970476575145236,-0.08619670479074766,0.759807121060818
